,label,PREDICT,height,weight,,,,,,,,
3672,thin,thin,174,47,,,,,,,,
3673,thin,thin,178,57,,,,,,,,
3674,fat,fat,145,70,,,,,,,,
3675,fat,fat,124,53,,,,,,,,
3676,thin,thin,184,45,,,,,,,,
3677,fat,fat,139,65,,,,,,,,
3678,thin,thin,175,53,,,,,,,,
3679,normal,normal,178,64,,,,,,,,
3680,fat,fat,163,67,,,,,,,,
3681,fat,fat,157,74,,,,,,,,
3682,fat,fat,132,73,,,,,,,,
3683,thin,thin,193,40,,,,,,,,
3684,normal,normal,132,42,,,,,,,,
3685,normal,normal,184,75,,,,,,,,
3686,fat,fat,126,47,,,,,,,,
3687,normal,normal,159,53,,,,,,,,
3688,normal,normal,175,67,,,,,,,,
3689,fat,fat,133,50,,,,,,,,
3690,thin,thin,170,41,,,,,,,,
3691,fat,fat,120,42,,,,,,,,
3692,normal,normal,200,80,,,,,,,,
3693,thin,thin,181,57,,,,,,,,
3694,thin,thin,179,56,,,,,,,,
3695,thin,thin,182,60,,,,,,,,
3696,thin,thin,198,35,,,,,,,,
3697,thin,thin,197,45,,,,,,,,
3698,fat,fat,135,75,,,,,,,,
3699,normal,normal,128,39,,,,,,,,
3700,normal,normal,129,36,,,,,,,,
3701,fat,fat,151,66,,,,,,,,
3702,normal,normal,177,66,,,,,,,,
3703,fat,fat,134,67,,,,,,,,
3704,thin,thin,170,48,,,,,,,,
3705,thin,thin,173,55,,,,,,,,
3706,fat,fat,159,66,,,,,,,,
3707,fat,fat,140,67,,,,,,,,
3708,normal,normal,179,64,,,,,,,,
3709,thin,thin,193,60,,,,,,,,
3710,thin,thin,193,65,,,,,,,,
3711,thin,thin,198,66,,,,,,,,
3712,fat,fat,155,79,,,,,,,,
3713,thin,thin,194,41,,,,,,,,
3714,fat,fat,133,72,,,,,,,,
3715,thin,thin,167,35,,,,,,,,
3716,thin,thin,153,39,,,,,,,,
3717,thin,thin,197,50,,,,,,,,
3718,fat,fat,122,42,,,,,,,,
3719,fat,fat,139,80,,,,,,,,
3720,fat,fat,132,47,,,,,,,,
3721,thin,thin,180,52,,,,,,,,
3722,fat,fat,152,75,,,,,,,,
3723,thin,thin,191,60,,,,,,,,
3724,normal,normal,183,67,,,,,,,,
3725,normal,normal,190,77,,,,,,,,
3726,normal,normal,142,48,,,,,,,,
3727,thin,thin,194,69,,,,,,,,
3728,normal,normal,162,51,,,,,,,,
3729,normal,normal,177,78,,,,,,,,
3730,normal,normal,196,76,,,,,,,,
3731,normal,normal,185,72,,,,,,,,
3732,thin,thin,171,45,,,,,,,,
3733,normal,normal,180,68,,,,,,,,
3734,thin,thin,168,52,,,,,,,,
3735,normal,normal,133,40,,,,,,,,
3736,thin,thin,199,62,,,,,,,,
3737,fat,fat,140,61,,,,,,,,
3738,thin,thin,167,36,,,,,,,,
3739,thin,thin,150,36,,,,,,,,
3740,thin,thin,174,41,,,,,,,,
3741,thin,thin,173,45,,,,,,,,
3742,fat,fat,176,79,,,,,,,,
3743,thin,thin,186,41,,,,,,,,
3744,normal,normal,174,58,,,,,,,,
3745,thin,thin,193,51,,,,,,,,
3746,fat,fat,141,55,,,,,,,,
3747,thin,thin,171,35,,,,,,,,
3748,thin,thin,183,49,,,,,,,,
3749,fat,fat,155,66,,,,,,,,
3750,fat,fat,123,60,,,,,,,,
3751,fat,fat,167,72,,,,,,,,
3752,fat,fat,146,54,,,,,,,,
3753,normal,normal,135,43,,,,,,,,
3754,fat,fat,136,47,,,,,,,,
3755,thin,thin,200,56,,,,,,,,
3756,normal,normal,185,79,,,,,,,,
3757,normal,normal,137,35,,,,,,,,
3758,thin,thin,176,54,,,,,,,,
3759,thin,thin,184,59,,,,,,,,
3760,thin,thin,158,36,,,,,,,,
3761,fat,fat,122,45,,,,,,,,
3762,fat,fat,145,62,,,,,,,,
3763,fat,fat,146,74,,,,,,,,
3764,normal,normal,167,54,,,,,,,,
3765,normal,normal,172,57,,,,,,,,
3766,thin,thin,191,54,,,,,,,,
3767,normal,normal,165,51,,,,,,,,
3768,thin,thin,183,59,,,,,,,,
3769,normal,normal,123,36,,,,,,,,
3770,thin,thin,174,46,,,,,,,,
3771,normal,normal,131,35,,,,,,,,
3772,normal,normal,178,59,,,,,,,,
3773,fat,fat,129,80,,,,,,,,
3774,thin,thin,200,62,,,,,,,,
3775,fat,fat,166,73,,,,,,,,
3776,fat,fat,142,54,,,,,,,,
3777,fat,fat,128,67,,,,,,,,
3778,normal,normal,126,39,,,,,,,,
3779,thin,thin,186,46,,,,,,,,
3780,normal,normal,152,52,,,,,,,,
3781,fat,fat,126,68,,,,,,,,
3782,thin,thin,183,51,,,,,,,,
3783,normal,normal,144,43,,,,,,,,
3784,fat,fat,123,42,,,,,,,,
3785,normal,normal,158,56,,,,,,,,
3786,fat,fat,173,76,,,,,,,,
3787,normal,normal,182,72,,,,,,,,
3788,normal,normal,159,62,,,,,,,,
3789,normal,normal,130,40,,,,,,,,
3790,normal,normal,170,69,,,,,,,,
3791,normal,normal,144,40,,,,,,,,
3792,thin,thin,193,56,,,,,,,,
3793,fat,fat,142,79,,,,,,,,
3794,thin,thin,176,46,,,,,,,,
3795,normal,normal,155,53,,,,,,,,
3796,normal,normal,134,37,,,,,,,,
3797,fat,fat,128,42,,,,,,,,
3798,normal,normal,191,74,,,,,,,,
3799,thin,thin,156,41,,,,,,,,
3800,fat,fat,146,78,,,,,,,,
3801,fat,fat,143,56,,,,,,,,
3802,fat,fat,158,79,,,,,,,,
3803,thin,thin,175,46,,,,,,,,
3804,thin,thin,188,53,,,,,,,,
3805,normal,normal,157,58,,,,,,,,
3806,normal,normal,175,74,,,,,,,,
3807,fat,fat,132,57,,,,,,,,
3808,normal,normal,194,72,,,,,,,,
3809,fat,fat,147,73,,,,,,,,
3810,normal,normal,155,55,,,,,,,,
3811,fat,fat,125,73,,,,,,,,
3812,thin,thin,188,35,,,,,,,,
3813,thin,thin,169,52,,,,,,,,
3814,thin,thin,161,35,,,,,,,,
3815,thin,thin,194,39,,,,,,,,
3816,fat,fat,144,64,,,,,,,,
3817,normal,normal,142,48,,,,,,,,
3818,fat,fat,129,57,,,,,,,,
3819,fat,fat,150,75,,,,,,,,
3820,normal,normal,178,75,,,,,,,,
3821,thin,thin,188,63,,,,,,,,
3822,thin,thin,200,50,,,,,,,,
3823,thin,thin,173,44,,,,,,,,
3824,thin,thin,194,47,,,,,,,,
3825,thin,thin,197,56,,,,,,,,
3826,fat,fat,163,68,,,,,,,,
3827,normal,normal,165,53,,,,,,,,
3828,normal,normal,184,75,,,,,,,,
3829,fat,fat,139,60,,,,,,,,
3830,normal,normal,188,79,,,,,,,,
3831,normal,normal,196,73,,,,,,,,
3832,thin,thin,140,36,,,,,,,,
3833,thin,thin,184,43,,,,,,,,
3834,normal,normal,130,42,,,,,,,,
3835,fat,fat,162,68,,,,,,,,
3836,fat,fat,123,59,,,,,,,,
3837,normal,normal,134,41,,,,,,,,
3838,fat,fat,120,45,,,,,,,,
3839,thin,thin,162,38,,,,,,,,
3840,fat,fat,134,60,,,,,,,,
3841,normal,normal,192,79,,,,,,,,
3842,fat,fat,142,69,,,,,,,,
3843,thin,thin,189,38,,,,,,,,
3844,fat,fat,137,69,,,,,,,,
3845,fat,fat,133,48,,,,,,,,
3846,normal,normal,154,56,,,,,,,,
3847,normal,normal,179,68,,,,,,,,
3848,normal,normal,200,74,,,,,,,,
3849,thin,thin,180,57,,,,,,,,
3850,thin,thin,189,41,,,,,,,,
3851,normal,normal,179,67,,,,,,,,
3852,thin,thin,191,61,,,,,,,,
3853,fat,fat,120,74,,,,,,,,
3854,thin,thin,196,59,,,,,,,,
3855,thin,thin,143,37,,,,,,,,
3856,fat,fat,121,57,,,,,,,,
3857,fat,fat,130,54,,,,,,,,
3858,normal,normal,155,56,,,,,,,,
3859,fat,fat,156,68,,,,,,,,
3860,normal,normal,190,77,,,,,,,,
3861,thin,thin,165,42,,,,,,,,
3862,fat,fat,146,71,,,,,,,,
3863,normal,normal,195,75,,,,,,,,
3864,fat,fat,171,74,,,,,,,,
3865,fat,fat,129,58,,,,,,,,
3866,normal,normal,179,61,,,,,,,,
3867,normal,normal,171,66,,,,,,,,
3868,thin,thin,193,58,,,,,,,,
3869,thin,thin,149,39,,,,,,,,
3870,normal,normal,162,63,,,,,,,,
3871,thin,thin,159,36,,,,,,,,
3872,normal,normal,168,69,,,,,,,,
3873,fat,fat,121,42,,,,,,,,
3874,fat,fat,141,67,,,,,,,,
3875,fat,fat,125,59,,,,,,,,
3876,fat,fat,150,62,,,,,,,,
3877,normal,normal,182,62,,,,,,,,
3878,fat,fat,141,65,,,,,,,,
3879,normal,normal,196,74,,,,,,,,
3880,fat,fat,128,58,,,,,,,,
3881,normal,normal,137,37,,,,,,,,
3882,fat,fat,129,56,,,,,,,,
3883,normal,normal,179,73,,,,,,,,
3884,fat,fat,122,48,,,,,,,,
3885,normal,normal,182,63,,,,,,,,
3886,normal,normal,176,68,,,,,,,,
3887,fat,fat,157,72,,,,,,,,
3888,thin,thin,170,40,,,,,,,,
3889,normal,normal,169,64,,,,,,,,
3890,normal,normal,134,37,,,,,,,,
3891,normal,normal,183,78,,,,,,,,
3892,thin,thin,167,41,,,,,,,,
3893,fat,fat,121,51,,,,,,,,
3894,fat,fat,139,77,,,,,,,,
3895,normal,normal,181,69,,,,,,,,
3896,fat,fat,173,76,,,,,,,,
3897,normal,normal,136,44,,,,,,,,
3898,thin,thin,169,39,,,,,,,,
3899,fat,fat,127,72,,,,,,,,
3900,thin,thin,195,42,,,,,,,,
3901,normal,normal,129,39,,,,,,,,
3902,normal,normal,160,50,,,,,,,,
3903,normal,normal,155,51,,,,,,,,
3904,fat,fat,154,66,,,,,,,,
3905,normal,normal,134,43,,,,,,,,
3906,fat,fat,141,71,,,,,,,,
3907,thin,thin,196,54,,,,,,,,
3908,fat,fat,155,72,,,,,,,,
3909,fat,fat,146,62,,,,,,,,
3910,normal,normal,185,71,,,,,,,,
3911,thin,thin,146,38,,,,,,,,
3912,thin,thin,181,58,,,,,,,,
3913,normal,normal,178,69,,,,,,,,
3914,normal,normal,157,61,,,,,,,,
3915,normal,normal,140,47,,,,,,,,
3916,normal,normal,141,42,,,,,,,,
3917,normal,normal,162,57,,,,,,,,
3918,thin,thin,190,43,,,,,,,,
3919,fat,fat,131,47,,,,,,,,
3920,fat,fat,124,54,,,,,,,,
3921,fat,fat,132,53,,,,,,,,
3922,fat,fat,138,69,,,,,,,,
3923,thin,thin,168,40,,,,,,,,
3924,normal,normal,169,70,,,,,,,,
3925,fat,fat,120,57,,,,,,,,
3926,normal,normal,139,48,,,,,,,,
3927,fat,fat,139,49,,,,,,,,
3928,fat,fat,141,74,,,,,,,,
3929,fat,fat,149,75,,,,,,,,
3930,normal,normal,146,48,,,,,,,,
3931,fat,fat,126,52,,,,,,,,
3932,thin,thin,195,63,,,,,,,,
3933,normal,normal,160,56,,,,,,,,
3934,normal,normal,175,71,,,,,,,,
3935,normal,normal,144,46,,,,,,,,
3936,fat,fat,157,72,,,,,,,,
3937,fat,fat,120,57,,,,,,,,
3938,thin,thin,196,70,,,,,,,,
3939,normal,normal,178,69,,,,,,,,
3940,normal,normal,175,61,,,,,,,,
3941,fat,fat,140,53,,,,,,,,
3942,fat,fat,136,75,,,,,,,,
3943,fat,fat,130,45,,,,,,,,
3944,normal,normal,186,65,,,,,,,,
3945,thin,thin,180,46,,,,,,,,
3946,normal,normal,134,40,,,,,,,,
3947,fat,fat,166,77,,,,,,,,
3948,normal,normal,187,72,,,,,,,,
3949,thin,thin,188,58,,,,,,,,
3950,normal,normal,143,43,,,,,,,,
3951,normal,normal,199,76,,,,,,,,
3952,fat,fat,121,72,,,,,,,,
3953,thin,thin,195,67,,,,,,,,
3954,fat,fat,120,74,,,,,,,,
3955,thin,thin,198,50,,,,,,,,
3956,normal,normal,128,37,,,,,,,,
3957,fat,fat,132,78,,,,,,,,
3958,thin,thin,199,54,,,,,,,,
3959,fat,fat,155,80,,,,,,,,
3960,thin,thin,170,51,,,,,,,,
3961,normal,normal,196,79,,,,,,,,
3962,thin,thin,192,44,,,,,,,,
3963,normal,normal,156,47,,,,,,,,
3964,thin,thin,199,60,,,,,,,,
3965,fat,fat,149,64,,,,,,,,
3966,fat,fat,123,80,,,,,,,,
3967,fat,fat,125,70,,,,,,,,
3968,fat,fat,160,77,,,,,,,,
3969,normal,normal,184,73,,,,,,,,
3970,fat,fat,142,68,,,,,,,,
3971,thin,thin,183,52,,,,,,,,
3972,thin,thin,193,61,,,,,,,,
3973,fat,fat,138,76,,,,,,,,
3974,thin,thin,186,35,,,,,,,,
3975,thin,thin,198,44,,,,,,,,
3976,fat,fat,132,52,,,,,,,,
3977,normal,normal,162,63,,,,,,,,
3978,fat,fat,144,75,,,,,,,,
3979,thin,thin,183,56,,,,,,,,
3980,normal,normal,132,40,,,,,,,,
3981,fat,fat,123,50,,,,,,,,
3982,normal,normal,178,73,,,,,,,,
3983,fat,fat,129,71,,,,,,,,
3984,thin,thin,163,36,,,,,,,,
3985,fat,fat,155,79,,,,,,,,
3986,thin,thin,192,68,,,,,,,,
3987,fat,fat,137,57,,,,,,,,
3988,fat,fat,164,76,,,,,,,,
3989,fat,fat,133,62,,,,,,,,
3990,fat,fat,139,57,,,,,,,,
3991,thin,thin,161,40,,,,,,,,
3992,fat,fat,151,64,,,,,,,,
3993,thin,thin,151,39,,,,,,,,
3994,thin,thin,188,59,,,,,,,,
3995,normal,normal,163,62,,,,,,,,
3996,fat,fat,154,73,,,,,,,,
3997,fat,fat,127,63,,,,,,,,
3998,normal,normal,192,71,,,,,,,,
3999,normal,normal,181,80,,,,,,,,
4000,normal,normal,189,77,,,,,,,,
4001,normal,normal,146,40,,,,,,,,
4002,fat,fat,145,61,,,,,,,,
4003,fat,fat,123,58,,,,,,,,
4004,fat,fat,141,56,,,,,,,,
4005,normal,normal,196,79,,,,,,,,
4006,fat,fat,146,67,,,,,,,,
4007,normal,normal,174,68,,,,,,,,
4008,fat,fat,125,48,,,,,,,,
4009,fat,fat,133,63,,,,,,,,
4010,fat,fat,150,65,,,,,,,,
4011,fat,fat,166,70,,,,,,,,
4012,fat,fat,122,69,,,,,,,,
4013,fat,fat,135,67,,,,,,,,
4014,fat,fat,154,71,,,,,,,,
4015,normal,normal,164,53,,,,,,,,
4016,thin,thin,169,45,,,,,,,,
4017,normal,normal,187,66,,,,,,,,
4018,normal,normal,167,58,,,,,,,,
4019,fat,fat,126,66,,,,,,,,
4020,fat,fat,131,66,,,,,,,,
4021,fat,fat,145,57,,,,,,,,
4022,fat,fat,132,46,,,,,,,,
4023,thin,thin,189,42,,,,,,,,
4024,thin,thin,183,61,,,,,,,,
4025,thin,thin,200,65,,,,,,,,
4026,fat,fat,172,77,,,,,,,,
4027,thin,thin,168,38,,,,,,,,
4028,fat,fat,133,62,,,,,,,,
4029,normal,normal,134,40,,,,,,,,
4030,fat,fat,171,74,,,,,,,,
4031,thin,thin,188,39,,,,,,,,
4032,normal,normal,178,70,,,,,,,,
4033,normal,normal,137,37,,,,,,,,
4034,fat,fat,127,74,,,,,,,,
4035,normal,normal,129,40,,,,,,,,
4036,thin,thin,189,51,,,,,,,,
4037,thin,thin,151,37,,,,,,,,
4038,normal,normal,136,37,,,,,,,,
4039,normal,normal,181,77,,,,,,,,
4040,fat,fat,122,40,,,,,,,,
4041,thin,thin,195,64,,,,,,,,
4042,thin,thin,194,60,,,,,,,,
4043,thin,thin,181,58,,,,,,,,
4044,thin,thin,186,53,,,,,,,,
4045,fat,fat,127,50,,,,,,,,
4046,fat,fat,140,76,,,,,,,,
4047,thin,thin,180,49,,,,,,,,
4048,fat,fat,141,62,,,,,,,,
4049,thin,thin,149,36,,,,,,,,
4050,fat,fat,122,63,,,,,,,,
4051,normal,normal,153,48,,,,,,,,
4052,fat,fat,129,54,,,,,,,,
4053,thin,thin,159,38,,,,,,,,
4054,thin,thin,186,42,,,,,,,,
4055,thin,thin,164,40,,,,,,,,
4056,normal,normal,167,54,,,,,,,,
4057,normal,normal,167,69,,,,,,,,
4058,thin,thin,196,65,,,,,,,,
4059,fat,fat,147,66,,,,,,,,
4060,normal,normal,193,78,,,,,,,,
4061,normal,normal,190,67,,,,,,,,
4062,fat,fat,137,58,,,,,,,,
4063,fat,fat,146,61,,,,,,,,
4064,fat,fat,149,70,,,,,,,,
4065,fat,fat,131,77,,,,,,,,
4066,thin,thin,194,57,,,,,,,,
4067,fat,fat,125,45,,,,,,,,
4068,fat,fat,145,63,,,,,,,,
4069,thin,thin,177,40,,,,,,,,
4070,thin,thin,183,43,,,,,,,,
4071,thin,thin,170,53,,,,,,,,
4072,normal,normal,168,60,,,,,,,,
4073,thin,thin,186,53,,,,,,,,
4074,thin,thin,182,42,,,,,,,,
4075,fat,fat,142,65,,,,,,,,
4076,fat,fat,161,72,,,,,,,,
4077,fat,fat,148,64,,,,,,,,
4078,thin,thin,179,48,,,,,,,,
4079,normal,normal,188,72,,,,,,,,
4080,fat,fat,120,41,,,,,,,,
4081,normal,normal,149,49,,,,,,,,
4082,thin,thin,195,55,,,,,,,,
4083,thin,thin,157,36,,,,,,,,
4084,thin,thin,196,55,,,,,,,,
4085,normal,normal,148,54,,,,,,,,
4086,fat,fat,159,65,,,,,,,,
4087,thin,thin,156,42,,,,,,,,
4088,normal,normal,146,44,,,,,,,,
4089,fat,fat,131,65,,,,,,,,
4090,normal,normal,144,39,,,,,,,,
4091,fat,fat,136,55,,,,,,,,
4092,fat,fat,127,44,,,,,,,,
4093,thin,thin,177,53,,,,,,,,
4094,fat,fat,125,46,,,,,,,,
4095,fat,fat,130,79,,,,,,,,
4096,fat,fat,150,66,,,,,,,,
4097,fat,fat,145,54,,,,,,,,
4098,normal,normal,184,75,,,,,,,,
4099,fat,fat,136,69,,,,,,,,
4100,normal,normal,192,77,,,,,,,,
4101,normal,normal,177,58,,,,,,,,
4102,fat,fat,138,79,,,,,,,,
4103,fat,fat,126,70,,,,,,,,
4104,normal,normal,168,62,,,,,,,,
4105,normal,normal,157,54,,,,,,,,
4106,fat,fat,123,43,,,,,,,,
4107,thin,thin,169,38,,,,,,,,
4108,normal,normal,145,39,,,,,,,,
4109,normal,normal,172,56,,,,,,,,
4110,fat,fat,129,44,,,,,,,,
4111,thin,thin,194,59,,,,,,,,
4112,thin,thin,173,45,,,,,,,,
4113,fat,fat,171,75,,,,,,,,
4114,thin,thin,193,67,,,,,,,,
4115,normal,normal,137,46,,,,,,,,
4116,fat,fat,124,70,,,,,,,,
4117,normal,normal,181,80,,,,,,,,
4118,fat,fat,173,78,,,,,,,,
4119,fat,fat,145,60,,,,,,,,
4120,thin,thin,158,45,,,,,,,,
4121,normal,normal,185,68,,,,,,,,
4122,thin,thin,195,66,,,,,,,,
4123,fat,fat,134,58,,,,,,,,
4124,fat,fat,159,71,,,,,,,,
4125,thin,thin,188,48,,,,,,,,
4126,normal,normal,171,56,,,,,,,,
4127,thin,thin,187,46,,,,,,,,
4128,thin,thin,182,48,,,,,,,,
4129,fat,fat,153,73,,,,,,,,
4130,fat,fat,133,58,,,,,,,,
4131,thin,thin,187,60,,,,,,,,
4132,fat,fat,148,71,,,,,,,,
4133,fat,fat,140,64,,,,,,,,
4134,fat,fat,143,62,,,,,,,,
4135,thin,thin,190,61,,,,,,,,
4136,fat,fat,125,64,,,,,,,,
4137,normal,normal,140,45,,,,,,,,
4138,thin,thin,178,36,,,,,,,,
4139,normal,normal,139,41,,,,,,,,
4140,normal,normal,167,67,,,,,,,,
4141,thin,thin,181,60,,,,,,,,
4142,normal,normal,176,77,,,,,,,,
4143,thin,thin,164,43,,,,,,,,
4144,thin,thin,188,53,,,,,,,,
4145,thin,thin,174,50,,,,,,,,
4146,fat,fat,129,71,,,,,,,,
4147,fat,fat,172,74,,,,,,,,
4148,normal,normal,171,68,,,,,,,,
4149,normal,normal,145,47,,,,,,,,
4150,thin,thin,164,41,,,,,,,,
4151,fat,fat,148,72,,,,,,,,
4152,thin,thin,200,69,,,,,,,,
4153,fat,fat,126,49,,,,,,,,
4154,thin,thin,180,53,,,,,,,,
4155,normal,normal,186,76,,,,,,,,
4156,fat,fat,153,62,,,,,,,,
4157,fat,fat,149,66,,,,,,,,
4158,fat,fat,130,52,,,,,,,,
4159,fat,fat,121,72,,,,,,,,
4160,thin,thin,179,53,,,,,,,,
4161,fat,fat,136,56,,,,,,,,
4162,thin,thin,197,55,,,,,,,,
4163,thin,thin,199,61,,,,,,,,
4164,normal,normal,134,41,,,,,,,,
4165,thin,thin,199,37,,,,,,,,
4166,thin,thin,177,42,,,,,,,,
4167,fat,fat,121,43,,,,,,,,
4168,fat,fat,120,69,,,,,,,,
4169,fat,fat,121,54,,,,,,,,
4170,thin,thin,198,35,,,,,,,,
4171,fat,fat,124,45,,,,,,,,
4172,fat,fat,125,42,,,,,,,,
4173,fat,fat,140,64,,,,,,,,
4174,fat,fat,144,64,,,,,,,,
4175,normal,normal,178,69,,,,,,,,
4176,thin,thin,188,47,,,,,,,,
4177,fat,fat,165,76,,,,,,,,
4178,normal,normal,171,55,,,,,,,,
4179,fat,fat,135,61,,,,,,,,
4180,fat,fat,126,67,,,,,,,,
4181,normal,normal,169,66,,,,,,,,
4182,normal,normal,197,76,,,,,,,,
4183,thin,thin,145,35,,,,,,,,
4184,normal,normal,188,77,,,,,,,,
4185,fat,fat,122,38,,,,,,,,
4186,fat,fat,163,73,,,,,,,,
4187,fat,fat,167,75,,,,,,,,
4188,fat,fat,134,72,,,,,,,,
4189,fat,fat,160,74,,,,,,,,
4190,thin,thin,183,50,,,,,,,,
4191,fat,fat,124,70,,,,,,,,
4192,normal,normal,131,38,,,,,,,,
4193,fat,fat,132,49,,,,,,,,
4194,normal,normal,134,35,,,,,,,,
4195,thin,thin,178,54,,,,,,,,
4196,fat,fat,144,60,,,,,,,,
4197,fat,fat,129,45,,,,,,,,
4198,fat,fat,143,64,,,,,,,,
4199,normal,normal,128,37,,,,,,,,
4200,thin,thin,172,36,,,,,,,,
4201,fat,fat,120,41,,,,,,,,
4202,fat,fat,158,79,,,,,,,,
4203,thin,thin,184,40,,,,,,,,
4204,fat,fat,140,49,,,,,,,,
4205,fat,fat,144,62,,,,,,,,
4206,fat,fat,135,67,,,,,,,,
4207,normal,normal,141,40,,,,,,,,
4208,normal,normal,147,44,,,,,,,,
4209,fat,fat,157,68,,,,,,,,
4210,fat,fat,157,74,,,,,,,,
4211,fat,fat,126,53,,,,,,,,
4212,normal,normal,128,35,,,,,,,,
4213,fat,fat,122,39,,,,,,,,
4214,fat,fat,140,73,,,,,,,,
4215,thin,thin,173,40,,,,,,,,
4216,thin,thin,199,53,,,,,,,,
4217,fat,fat,143,76,,,,,,,,
4218,fat,fat,123,38,,,,,,,,
4219,fat,fat,145,59,,,,,,,,
4220,thin,thin,176,56,,,,,,,,
4221,normal,normal,185,68,,,,,,,,
4222,fat,fat,145,55,,,,,,,,
4223,thin,thin,192,47,,,,,,,,
4224,thin,thin,180,48,,,,,,,,
4225,thin,thin,186,36,,,,,,,,
4226,normal,normal,180,66,,,,,,,,
4227,fat,fat,153,61,,,,,,,,
4228,fat,fat,158,71,,,,,,,,
4229,fat,fat,129,67,,,,,,,,
4230,fat,fat,168,73,,,,,,,,
4231,normal,normal,144,51,,,,,,,,
4232,normal,normal,164,64,,,,,,,,
4233,normal,normal,181,61,,,,,,,,
4234,normal,normal,181,71,,,,,,,,
4235,fat,fat,121,50,,,,,,,,
4236,thin,thin,194,42,,,,,,,,
4237,thin,thin,196,55,,,,,,,,
4238,thin,thin,148,37,,,,,,,,
4239,thin,thin,169,41,,,,,,,,
4240,thin,thin,159,43,,,,,,,,
4241,fat,fat,131,43,,,,,,,,
4242,fat,fat,120,43,,,,,,,,
4243,thin,thin,172,53,,,,,,,,
4244,thin,thin,188,65,,,,,,,,
4245,thin,thin,167,40,,,,,,,,
4246,normal,normal,121,35,,,,,,,,
4247,fat,fat,135,72,,,,,,,,
4248,fat,fat,145,62,,,,,,,,
4249,thin,thin,177,52,,,,,,,,
4250,normal,normal,164,64,,,,,,,,
4251,fat,fat,130,51,,,,,,,,
4252,thin,thin,174,38,,,,,,,,
4253,fat,fat,133,47,,,,,,,,
4254,normal,normal,186,76,,,,,,,,
4255,normal,normal,152,57,,,,,,,,
4256,thin,thin,186,43,,,,,,,,
4257,thin,thin,188,63,,,,,,,,
4258,fat,fat,148,76,,,,,,,,
4259,thin,thin,193,67,,,,,,,,
4260,fat,fat,152,58,,,,,,,,
4261,thin,thin,189,63,,,,,,,,
4262,thin,thin,165,49,,,,,,,,
4263,thin,thin,199,40,,,,,,,,
4264,thin,thin,196,36,,,,,,,,
4265,thin,thin,181,44,,,,,,,,
4266,normal,normal,140,43,,,,,,,,
4267,normal,normal,191,68,,,,,,,,
4268,thin,thin,171,45,,,,,,,,
4269,fat,fat,171,79,,,,,,,,
4270,fat,fat,150,57,,,,,,,,
4271,thin,thin,195,65,,,,,,,,
4272,thin,thin,199,50,,,,,,,,
4273,fat,fat,173,76,,,,,,,,
4274,thin,thin,167,43,,,,,,,,
4275,normal,normal,144,48,,,,,,,,
4276,fat,fat,143,74,,,,,,,,
4277,fat,fat,146,66,,,,,,,,
4278,thin,thin,198,49,,,,,,,,
4279,thin,thin,195,35,,,,,,,,
4280,thin,thin,174,51,,,,,,,,
4281,normal,normal,169,55,,,,,,,,
4282,fat,fat,130,59,,,,,,,,
4283,normal,normal,195,79,,,,,,,,
4284,normal,normal,135,37,,,,,,,,
4285,normal,normal,186,74,,,,,,,,
4286,normal,normal,179,70,,,,,,,,
4287,fat,fat,123,49,,,,,,,,
4288,normal,normal,180,61,,,,,,,,
4289,normal,normal,178,71,,,,,,,,
4290,normal,normal,147,50,,,,,,,,
4291,normal,normal,165,66,,,,,,,,
4292,fat,fat,126,70,,,,,,,,
4293,normal,normal,170,56,,,,,,,,
4294,fat,fat,142,65,,,,,,,,
4295,normal,normal,146,40,,,,,,,,
4296,normal,normal,197,73,,,,,,,,
4297,thin,thin,174,54,,,,,,,,
4298,thin,thin,195,53,,,,,,,,
4299,fat,fat,157,67,,,,,,,,
4300,fat,fat,128,67,,,,,,,,
4301,fat,fat,126,60,,,,,,,,
4302,fat,fat,147,76,,,,,,,,
4303,fat,fat,157,69,,,,,,,,
4304,fat,fat,137,73,,,,,,,,
4305,thin,thin,185,57,,,,,,,,
4306,normal,normal,186,74,,,,,,,,
4307,normal,normal,135,40,,,,,,,,
4308,fat,fat,127,55,,,,,,,,
4309,thin,thin,182,56,,,,,,,,
4310,fat,fat,125,76,,,,,,,,
4311,normal,normal,149,47,,,,,,,,
4312,normal,normal,173,59,,,,,,,,
4313,fat,fat,132,66,,,,,,,,
4314,thin,thin,164,48,,,,,,,,
4315,thin,thin,194,39,,,,,,,,
4316,fat,fat,127,49,,,,,,,,
4317,fat,fat,140,67,,,,,,,,
4318,fat,fat,133,68,,,,,,,,
4319,fat,fat,162,75,,,,,,,,
4320,fat,fat,171,77,,,,,,,,
4321,fat,fat,165,76,,,,,,,,
4322,thin,thin,176,56,,,,,,,,
4323,fat,fat,141,64,,,,,,,,
4324,fat,fat,125,48,,,,,,,,
4325,fat,fat,130,79,,,,,,,,
4326,fat,fat,120,52,,,,,,,,
4327,thin,thin,159,44,,,,,,,,
4328,thin,thin,175,56,,,,,,,,
4329,fat,fat,146,70,,,,,,,,
4330,normal,normal,159,52,,,,,,,,
4331,fat,fat,128,54,,,,,,,,
4332,fat,fat,123,50,,,,,,,,
4333,thin,thin,199,67,,,,,,,,
4334,fat,fat,162,69,,,,,,,,
4335,fat,fat,133,63,,,,,,,,
4336,thin,thin,158,39,,,,,,,,
